date;gain (18h);isTp;gain sl;isTp;isSl;gain heure (19h);isTp;gain heure SL (19h);isTp;isSl
10/02/06;198,918164;0;198,918164;0;0;246,030361;0;246,030361;0;0
11/02/06;0;0;0;0;0;0;0;0;0;0
12/02/06;0;0;0;0;0;0;0;0;0;0
13/02/06;-25,994281;0;-25,994281;0;0;-49,389134;0;-49,389134;0;0
14/02/06;-33,725355;0;-33,725355;0;0;-101,176064;0;-101,176064;0;0
15/02/06;10,400416;0;10,400416;0;0;109,204368;0;109,204368;0;0
16/02/06;5,181795;0;5,181795;0;0;-72,545125;0;-72,545125;0;0
17/02/06;-129,578438;0;-129,578438;0;0;-134,761576;0;-134,761576;0;0
18/02/06;0;0;0;0;0;0;0;0;0;0
19/02/06;0;0;0;0;0;0;0;0;0;0
20/02/06;-72,992701;0;-72,992701;0;0;-86,027112;0;-86,027112;0;0
21/02/06;-60,062674;0;-60,062674;0;0;-52,228412;0;-52,228412;0;0
22/02/06;28,710632;0;28,710632;0;0;31,320689;0;31,320689;0;0
23/02/06;65,262792;0;65,262792;0;0;62,65228;0;62,65228;0;0
24/02/06;7,809788;0;7,809788;0;0;2,603263;0;2,603263;0;0
25/02/06;0;0;0;0;0;0;0;0;0;0
26/02/06;0;0;0;0;0;0;0;0;0;0
27/02/06;-180,093962;0;-180,093962;0;0;-148,773273;0;-148,773273;0;0
28/02/06;-89,35611;0;-89,35611;0;0;-94,612352;0;-94,612352;0;0
29/2/2006;0;0;0;0;0;0;0;0;0;0
30/2/2006;0;0;0;0;0;0;0;0;0;0
31/2/2006;0;0;0;0;0;0;0;0;0;0
01/03/06;-5,274725;0;-5,274725;0;0;-81,758242;0;-81,758242;0;0
02/03/06;-110,856942;0;-110,856942;0;0;-116,135844;0;-116,135844;0;0
03/03/06;71,516864;0;71,516864;0;0;42,380364;0;42,380364;0;0
04/03/06;0;0;0;0;0;0;0;0;0;0
05/03/06;0;0;0;0;0;0;0;0;0;0
06/03/06;-95,011876;0;-95,011876;0;0;-113,486408;0;-113,486408;0;0
07/03/06;-110,23622;0;-110,23622;0;0;-120,734908;0;-120,734908;0;0
08/03/06;-237,763456;0;-237,763456;0;0;-269,116879;0;-269,116879;0;0
09/03/06;142,931393;0;142,931393;0;0;166,320166;0;166,320166;0;0
10/03/06;-7,757283;0;-7,757283;0;0;-33,614894;0;-33,614894;0;0
11/03/06;0;0;0;0;0;0;0;0;0;0
12/03/06;0;0;0;0;0;0;0;0;0;0
13/03/06;12,933264;0;12,933264;0;0;-20,693223;0;-20,693223;0;0
14/03/06;-98,301285;0;-98,301285;0;0;-111,235664;0;-111,235664;0;0
15/03/06;38,974537;0;38,974537;0;0;23,384722;0;23,384722;0;0
16/03/06;-38,961039;0;-38,961039;0;0;-49,350649;0;-49,350649;0;0
17/03/06;-49,261084;0;-49,261084;0;0;-33,704952;0;-33,704952;0;0
18/03/06;0;0;0;0;0;0;0;0;0;0
19/03/06;0;0;0;0;0;0;0;0;0;0
20/03/06;-28,401756;0;-28,401756;0;0;18,073845;0;18,073845;0;0
21/03/06;72,251849;0;72,251849;0;0;15,482539;0;15,482539;0;0
22/03/06;69,349315;0;69,349315;0;0;66,780822;0;66,780822;0;0
23/03/06;-2,573119;0;-2,573119;0;0;-2,573119;0;-2,573119;0;0
24/03/06;-10,275732;0;-10,275732;0;0;-7,706799;0;-7,706799;0;0
25/03/06;0;0;0;0;0;0;0;0;0;0
26/03/06;0;0;0;0;0;0;0;0;0;0
27/03/06;30,769231;0;30,769231;0;0;2,564103;0;2,564103;0;0
28/03/06;100,343053;0;100,343053;0;0;97,770154;0;97,770154;0;0
29/03/06;53,621585;0;53,621585;0;0;74,048855;0;74,048855;0;0
30/03/06;-164,186762;0;-164,186762;0;0;-161,621344;0;-161,621344;0;0
31/03/06;178,386763;0;178,386763;0;0;186,142709;0;186,142709;0;0
01/04/06;0;0;0;0;0;0;0;0;0;0
02/04/06;0;0;0;0;0;0;0;0;0;0
03/04/06;112,216271;0;112,216271;0;0;66,309615;0;66,309615;0;0
04/04/06;186;1;186;1;0;186;1;186;1;0
05/04/06;-20,639835;0;-20,639835;0;0;-10,319917;0;-10,319917;0;0
06/04/06;-201,498321;0;-201,498321;0;0;-198,915009;0;-198,915009;0;0
07/04/06;-243,881346;0;-243,881346;0;0;-210,153074;0;-210,153074;0;0
08/04/06;0;0;0;0;0;0;0;0;0;0
09/04/06;0;0;0;0;0;0;0;0;0;0
10/04/06;-28,743141;0;-28,743141;0;0;-10,452051;0;-10,452051;0;0
11/04/06;-2,618258;0;-2,618258;0;0;-23,564322;0;-23,564322;0;0
12/04/06;47,116307;0;47,116307;0;0;65,439316;0;65,439316;0;0
13/04/06;114,992595;0;114,992595;0;0;133,286872;0;133,286872;0;0
14/04/06;41,746391;0;41,746391;0;0;39,137241;0;39,137241;0;0
15/04/06;0;0;0;0;0;0;0;0;0;0
16/04/06;0;0;0;0;0;0;0;0;0;0
17/04/06;-54,897177;0;-54,897177;0;0;-94,109446;0;-94,109446;0;0
18/04/06;-94,249062;0;-94,249062;0;0;-99,485121;0;-99,485121;0;0
19/04/06;-68,457083;0;-68,457083;0;0;-57,925224;0;-57,925224;0;0
20/04/06;39,550009;0;39,550009;0;0;79,100018;0;79,100018;0;0
21/04/06;97,257513;0;97,257513;0;0;-70,971699;0;-70,971699;0;0
22/04/06;0;0;0;0;0;0;0;0;0;0
23/04/06;0;0;0;0;0;0;0;0;0;0
24/04/06;60,776887;0;60,776887;0;0;21,139787;0;21,139787;0;0
25/04/06;-152,967033;0;-152,967033;0;0;-145,054945;0;-145,054945;0;0
26/04/06;-158,912333;0;-158,912333;0;0;-145,669639;0;-145,669639;0;0
27/04/06;-87,851628;0;-87,851628;0;0;-98,500311;0;-98,500311;0;0
28/04/06;-80,106809;0;-80,106809;0;0;-125,500668;0;-125,500668;0;0
29/04/06;0;0;0;0;0;0;0;0;0;0
30/04/06;0;0;0;0;0;0;0;0;0;0
31/4/2006;0;0;0;0;0;0;0;0;0;0
01/05/06;-83,288555;0;-83,288555;0;0;-72,541644;0;-72,541644;0;0
02/05/06;186;1;186;1;0;-222,978419;0;-222,978419;0;0
03/05/06;78,768674;0;78,768674;0;0;67,904029;0;67,904029;0;0
04/05/06;142,959899;0;142,959899;0;0;107,894264;0;107,894264;0;0
05/05/06;-51,379124;0;-51,379124;0;0;-73,012439;0;-73,012439;0;0
06/05/06;0;0;0;0;0;0;0;0;0;0
07/05/06;0;0;0;0;0;0;0;0;0;0
08/05/06;160,036166;0;160,036166;0;0;168,173599;0;168,173599;0;0
09/05/06;186;1;186;1;0;186;1;186;1;0
10/05/06;27,265291;0;27,265291;0;0;24,538762;0;24,538762;0;0
11/05/06;116,890178;0;116,890178;0;0;89,706415;0;89,706415;0;0
12/05/06;196,042839;0;196,042839;0;0;193,320022;0;193,320022;0;0
13/05/06;0;0;0;0;0;0;0;0;0;0
14/05/06;0;0;0;0;0;0;0;0;0;0
15/05/06;-45,846818;0;-45,846818;0;0;-56,634304;0;-56,634304;0;0
16/05/06;-88,797202;0;-88,797202;0;0;-118,396269;0;-118,396269;0;0
17/05/06;157,110609;0;157,110609;0;0;135,440181;0;135,440181;0;0
18/05/06;-172,197309;0;-172,197309;0;0;-134,529148;0;-134,529148;0;0
19/05/06;-56,194809;0;-56,194809;0;0;-45,491036;0;-45,491036;0;0
20/05/06;0;0;0;0;0;0;0;0;0;0
21/05/06;0;0;0;0;0;0;0;0;0;0
22/05/06;167,820991;0;167,820991;0;0;186;1;186;1;0
23/05/06;115,840517;0;115,840517;0;0;142,780172;0;142,780172;0;0
24/05/06;-37,449844;0;-37,449844;0;0;-53,499777;0;-53,499777;0;0
25/05/06;-318,835402;0;-318,835402;0;0;-262,570331;0;-262,570331;0;0
26/05/06;-45,970795;0;-45,970795;0;0;-43,266631;0;-43,266631;0;0
27/05/06;0;0;0;0;0;0;0;0;0;0
28/05/06;0;0;0;0;0;0;0;0;0;0
29/05/06;-21,705707;0;-21,705707;0;0;-10,852853;0;-10,852853;0;0
30/05/06;-51,733527;0;-51,733527;0;0;-81,684516;0;-81,684516;0;0
31/05/06;186,097427;0;186,097427;0;0;186,097427;0;186,097427;0;0
01/06/06;89,649552;0;89,649552;0;0;59,766368;0;59,766368;0;0
02/06/06;-105,959065;0;-105,959065;0;0;-124,977359;0;-124,977359;0;0
03/06/06;0;0;0;0;0;0;0;0;0;0
04/06/06;0;0;0;0;0;0;0;0;0;0
05/06/06;27,260336;0;27,260336;0;0;0;0;0;0;0
06/06/06;-233,125508;0;-233,125508;0;0;-243,968555;0;-243,968555;0;0
07/06/06;102,168847;0;102,168847;0;0;99,480194;0;99,480194;0;0
08/06/06;-207,063464;0;-207,063464;0;0;-217,820007;0;-217,820007;0;0
09/06/06;-332,320886;0;-332,320886;0;0;-321,600858;0;-321,600858;0;0
10/06/06;0;0;0;0;0;0;0;0;0;0
11/06/06;0;0;0;0;0;0;0;0;0;0
12/06/06;-89,771491;0;-89,771491;0;0;-97,932535;0;-97,932535;0;0
13/06/06;-75,997467;0;-75,997467;0;0;-149,280738;0;-149,280738;0;0
14/06/06;-29,694952;0;-29,694952;0;0;-29,694952;0;-29,694952;0;0
15/06/06;140,186916;0;140,186916;0;0;153,666427;0;153,666427;0;0
16/06/06;330;1;330;1;0;330;1;330;1;0
17/06/06;0;0;0;0;0;0;0;0;0;0
18/06/06;0;0;0;0;0;0;0;0;0;0
19/06/06;-24,055595;0;-24,055595;0;0;-13,36422;0;-13,36422;0;0
20/06/06;-91,055169;0;-91,055169;0;0;-83,020889;0;-83,020889;0;0
21/06/06;-274,611864;0;-274,611864;0;0;-220,7664;0;-220,7664;0;0
22/06/06;259,857439;0;259,857439;0;0;308,580709;0;308,580709;0;0
23/06/06;-155,607226;0;-155,607226;0;0;-139,509927;0;-139,509927;0;0
24/06/06;0;0;0;0;0;0;0;0;0;0
25/06/06;0;0;0;0;0;0;0;0;0;0
26/06/06;56,144729;0;56,144729;0;0;0;0;0;0;0
27/06/06;32,128514;0;32,128514;0;0;42,838019;0;42,838019;0;0
28/06/06;-10,673308;0;-10,673308;0;0;56,034866;0;56,034866;0;0
29/06/06;-165,627783;0;-165,627783;0;0;-203,027605;0;-203,027605;0;0
30/06/06;145,945946;0;145,945946;0;0;116,216216;0;116,216216;0;0
31/6/2006;0;0;0;0;0;0;0;0;0;0
01/07/06;0;0;0;0;0;0;0;0;0;0
02/07/06;0;0;0;0;0;0;0;0;0;0
03/07/06;-37,729069;0;-37,729069;0;0;-105,102407;0;-105,102407;0;0
04/07/06;-153,776978;0;-153,776978;0;0;-134,892086;0;-134,892086;0;0
05/07/06;127,325266;0;127,325266;0;0;127,325266;0;127,325266;0;0
06/07/06;24,25876;0;24,25876;0;0;-13,477089;0;-13,477089;0;0
07/07/06;51,277438;0;51,277438;0;0;40,482188;0;40,482188;0;0
08/07/06;0;0;0;0;0;0;0;0;0;0
09/07/06;0;0;0;0;0;0;0;0;0;0
10/07/06;-258,272801;0;-258,272801;0;0;-269,034167;0;-269,034167;0;0
11/07/06;-194,372948;0;-194,372948;0;0;-186,385018;0;-186,385018;0;0
12/07/06;92,731608;0;92,731608;0;0;-103,329506;0;-103,329506;0;0
13/07/06;-66,114245;0;-66,114245;0;0;-68,758815;0;-68,758815;0;0
14/07/06;-127,152318;0;-127,152318;0;0;-105,960265;0;-105,960265;0;0
15/07/06;0;0;0;0;0;0;0;0;0;0
16/07/06;0;0;0;0;0;0;0;0;0;0
17/07/06;90,345438;0;90,345438;0;0;130,20372;0;130,20372;0;0
18/07/06;-2,645736;0;-2,645736;0;0;-26,45736;0;-26,45736;0;0
19/07/06;36,939314;0;36,939314;0;0;63,324538;0;63,324538;0;0
20/07/06;-15,863224;0;-15,863224;0;0;-23,794836;0;-23,794836;0;0
21/07/06;132,403566;0;132,403566;0;0;156,236208;0;156,236208;0;0
22/07/06;0;0;0;0;0;0;0;0;0;0
23/07/06;0;0;0;0;0;0;0;0;0;0
24/07/06;-55,258311;0;-55,258311;0;0;-49,995614;0;-49,995614;0;0
25/07/06;55,272855;0;55,272855;0;0;55,272855;0;55,272855;0;0
26/07/06;-49,99123;0;-49,99123;0;0;-71,040168;0;-71,040168;0;0
27/07/06;-2,644104;0;-2,644104;0;0;0;0;0;0;0
28/07/06;129,4926;0;129,4926;0;0;113,636364;0;113,636364;0;0
29/07/06;0;0;0;0;0;0;0;0;0;0
30/07/06;0;0;0;0;0;0;0;0;0;0
31/07/06;63,767603;0;63,767603;0;0;69,081569;0;69,081569;0;0
01/08/06;15,899656;0;15,899656;0;0;18,549598;0;18,549598;0;0
02/08/06;-137,906648;0;-137,906648;0;0;-108,734088;0;-108,734088;0;0
03/08/06;13,320309;0;13,320309;0;0;7,992185;0;7,992185;0;0
04/08/06;42,640135;0;42,640135;0;0;50,63516;0;50,63516;0;0
05/08/06;0;0;0;0;0;0;0;0;0;0
06/08/06;0;0;0;0;0;0;0;0;0;0
07/08/06;-202,504663;0;-202,504663;0;0;-191,846523;0;-191,846523;0;0
08/08/06;21,432399;0;21,432399;0;0;53,580997;0;53,580997;0;0
09/08/06;69,469184;0;69,469184;0;0;82,828643;0;82,828643;0;0
10/08/06;155,232403;0;155,232403;0;0;160,585244;0;160,585244;0;0
11/08/06;186;1;186;1;0;186;1;186;1;0
12/08/06;0;0;0;0;0;0;0;0;0;0
13/08/06;0;0;0;0;0;0;0;0;0;0
14/08/06;0;0;0;0;0;61,393362;0;61,393362;0;0
15/08/06;170,122275;0;170,122275;0;0;132,908028;0;132,908028;0;0
16/08/06;-197,561627;0;-197,561627;0;0;-152,175848;0;-152,175848;0;0
17/08/06;83,035714;0;83,035714;0;0;-10,714286;0;-10,714286;0;0
18/08/06;-42,796006;0;-42,796006;0;0;-152,46077;0;-152,46077;0;0
19/08/06;0;0;0;0;0;0;0;0;0;0
20/08/06;0;0;0;0;0;0;0;0;0;0
21/08/06;-104,222341;0;-104,222341;0;0;-120,256547;0;-120,256547;0;0
22/08/06;-96,463023;0;-96,463023;0;0;-83,06538;0;-83,06538;0;0
23/08/06;-123,766816;0;-123,766816;0;0;-88,789238;0;-88,789238;0;0
24/08/06;2,700027;0;2,700027;0;0;-2,700027;0;-2,700027;0;0
25/08/06;-21,635265;0;-21,635265;0;0;13,522041;0;13,522041;0;0
26/08/06;0;0;0;0;0;0;0;0;0;0
27/08/06;0;0;0;0;0;0;0;0;0;0
28/08/06;127,31377;0;127,31377;0;0;65,011287;0;65,011287;0;0
29/08/06;16,2206;0;16,2206;0;0;29,737767;0;29,737767;0;0
30/08/06;75,85335;0;75,85335;0;0;73,144302;0;73,144302;0;0
31/08/06;-21,666516;0;-21,666516;0;0;-10,833258;0;-10,833258;0;0
01/09/06;8,140376;0;8,140376;0;0;18,994211;0;18,994211;0;0
02/09/06;0;0;0;0;0;0;0;0;0;0
03/09/06;0;0;0;0;0;0;0;0;0;0
04/09/06;37,967818;0;37,967818;0;0;24,407883;0;24,407883;0;0
05/09/06;86,63478;0;86,63478;0;0;94,756791;0;94,756791;0;0
06/09/06;-164,597949;0;-164,597949;0;0;-151,106314;0;-151,106314;0;0
07/09/06;103,055505;0;103,055505;0;0;111,191466;0;111,191466;0;0
08/09/06;-205,128205;0;-205,128205;0;0;-229,419703;0;-229,419703;0;0
09/09/06;0;0;0;0;0;0;0;0;0;0
10/09/06;0;0;0;0;0;0;0;0;0;0
11/09/06;-16,048502;0;-16,048502;0;0;13,373752;0;13,373752;0;0
12/09/06;-18,758374;0;-18,758374;0;0;-13,398839;0;-13,398839;0;0
13/09/06;-29,459025;0;-29,459025;0;0;13,390466;0;13,390466;0;0
14/09/06;-75,067024;0;-75,067024;0;0;-45,576408;0;-45,576408;0;0
15/09/06;5,359057;0;5,359057;0;0;5,359057;0;5,359057;0;0
16/09/06;0;0;0;0;0;0;0;0;0;0
17/09/06;0;0;0;0;0;0;0;0;0;0
18/09/06;0;0;0;0;0;-2,684324;0;-2,684324;0;0
19/09/06;142,19281;0;142,19281;0;0;233,410839;0;233,410839;0;0
20/09/06;-13,308491;0;-13,308491;0;0;0;0;0;0;0
21/09/06;-194,338451;0;-194,338451;0;0;-242,257521;0;-242,257521;0;0
22/09/06;-40,221666;0;-40,221666;0;0;-26,814444;0;-26,814444;0;0
23/09/06;0;0;0;0;0;0;0;0;0;0
24/09/06;0;0;0;0;0;0;0;0;0;0
25/09/06;5,375381;0;5,375381;0;0;10,750762;0;10,750762;0;0
26/09/06;67,343091;0;67,343091;0;0;43,099578;0;43,099578;0;0
27/09/06;-16,131923;0;-16,131923;0;0;-29,575193;0;-29,575193;0;0
28/09/06;8,10081;0;8,10081;0;0;-18,90189;0;-18,90189;0;0
29/09/06;83,610537;0;83,610537;0;0;-121,370134;0;-121,370134;0;0
30/09/06;0;0;0;0;0;0;0;0;0;0
31/9/2006;0;0;0;0;0;0;0;0;0;0
01/10/06;0;0;0;0;0;0;0;0;0;0
02/10/06;125,87038;0;125,87038;0;0;115,158007;0;115,158007;0;0
03/10/06;145,174299;0;145,174299;0;0;147,862712;0;147,862712;0;0
04/10/06;-120,053357;0;-120,053357;0;0;-130,724767;0;-130,724767;0;0
05/10/06;37,310118;0;37,310118;0;0;45,305143;0;45,305143;0;0
06/10/06;2,663116;0;2,663116;0;0;-26,631158;0;-26,631158;0;0
07/10/06;0;0;0;0;0;0;0;0;0;0
08/10/06;0;0;0;0;0;0;0;0;0;0
09/10/06;-26,659557;0;-26,659557;0;0;-39,989336;0;-39,989336;0;0
10/10/06;181,252777;0;181,252777;0;0;-199,911151;0;-199,911151;0;0
11/10/06;-2,641078;0;-2,641078;0;0;-29,051853;0;-29,051853;0;0
12/10/06;-5,28076;0;-5,28076;0;0;-7,921141;0;-7,921141;0;0
13/10/06;100,608949;0;100,608949;0;0;135,0278;0;135,0278;0;0
14/10/06;0;0;0;0;0;0;0;0;0;0
15/10/06;0;0;0;0;0;0;0;0;0;0
16/10/06;13,167135;0;13,167135;0;0;13,167135;0;13,167135;0;0
17/10/06;13,185654;0;13,185654;0;0;18,459916;0;18,459916;0;0
18/10/06;31,59835;0;31,59835;0;0;-26,331958;0;-26,331958;0;0
19/10/06;-108,169906;0;-108,169906;0;0;-126,637939;0;-126,637939;0;0
20/10/06;-61,197339;0;-61,197339;0;0;-71,840355;0;-71,840355;0;0
21/10/06;0;0;0;0;0;0;0;0;0;0
22/10/06;0;0;0;0;0;0;0;0;0;0
23/10/06;96,008534;0;96,008534;0;0;101,342342;0;101,342342;0;0
24/10/06;79,60375;0;79,60375;0;0;92,871042;0;92,871042;0;0
25/10/06;-53,224519;0;-53,224519;0;0;-53,224519;0;-53,224519;0;0
26/10/06;61,41522;0;61,41522;0;0;-34,712951;0;-34,712951;0;0
27/10/06;-167,940288;0;-167,940288;0;0;-181,268882;0;-181,268882;0;0
28/10/06;0;0;0;0;0;0;0;0;0;0
29/10/06;0;0;0;0;0;0;0;0;0;0
30/10/06;147,347741;0;147,347741;0;0;168,780139;0;168,780139;0;0
31/10/06;119,797675;0;119,797675;0;0;93,175969;0;93,175969;0;0
01/11/06;-114,209827;0;-114,209827;0;0;-90,305445;0;-90,305445;0;0
02/11/06;82,097458;0;82,097458;0;0;74,152542;0;74,152542;0;0
03/11/06;-74,152542;0;-74,152542;0;0;-76,800847;0;-76,800847;0;0
04/11/06;0;0;0;0;0;0;0;0;0;0
05/11/06;0;0;0;0;0;0;0;0;0;0
06/11/06;-31,830239;0;-31,830239;0;0;-34,482759;0;-34,482759;0;0
07/11/06;-23,917087;0;-23,917087;0;0;-23,917087;0;-23,917087;0;0
08/11/06;84,865629;0;84,865629;0;0;60,997171;0;60,997171;0;0
09/11/06;-15,923567;0;-15,923567;0;0;-23,88535;0;-23,88535;0;0
10/11/06;42,500443;0;42,500443;0;0;7,968833;0;7,968833;0;0
11/11/06;0;0;0;0;0;0;0;0;0;0
12/11/06;0;0;0;0;0;0;0;0;0;0
13/11/06;-156,360424;0;-156,360424;0;0;-196,113074;0;-196,113074;0;0
14/11/06;-63,291139;0;-63,291139;0;0;26,371308;0;26,371308;0;0
15/11/06;39,543058;0;39,543058;0;0;47,45167;0;47,45167;0;0
16/11/06;26,329647;0;26,329647;0;0;52,659294;0;52,659294;0;0
17/11/06;-102,442868;0;-102,442868;0;0;-78,802206;0;-78,802206;0;0
18/11/06;0;0;0;0;0;0;0;0;0;0
19/11/06;0;0;0;0;0;0;0;0;0;0
20/11/06;83,894084;0;83,894084;0;0;78,650703;0;78,650703;0;0
21/11/06;28,775724;0;28,775724;0;0;5,23195;0;5,23195;0;0
22/11/06;-112,585093;0;-112,585093;0;0;-99,493803;0;-99,493803;0;0
23/11/06;-5,25302;0;-5,25302;0;0;-5,25302;0;-5,25302;0;0
24/11/06;-170,857794;0;-170,857794;0;0;-168,229212;0;-168,229212;0;0
25/11/06;0;0;0;0;0;0;0;0;0;0
26/11/06;0;0;0;0;0;0;0;0;0;0
27/11/06;-23,807424;0;-23,807424;0;0;-15,871616;0;-15,871616;0;0
28/11/06;-5,302696;0;-5,302696;0;0;5,302696;0;5,302696;0;0
29/11/06;-100,62671;0;-100,62671;0;0;-116,515138;0;-116,515138;0;0
30/11/06;-73,742428;0;-73,742428;0;0;-68,475112;0;-68,475112;0;0
31/11/2006;0;0;0;0;0;0;0;0;0;0
01/12/06;144,82577;0;144,82577;0;0;157,991749;0;157,991749;0;0
02/12/06;0;0;0;0;0;0;0;0;0;0
03/12/06;0;0;0;0;0;0;0;0;0;0
04/12/06;-23,584906;0;-23,584906;0;0;13,102725;0;13,102725;0;0
05/12/06;-7,879531;0;-7,879531;0;0;-36,771143;0;-36,771143;0;0
06/12/06;157,742529;0;157,742529;0;0;186,661993;0;186,661993;0;0
07/12/06;-28,76569;0;-28,76569;0;0;39,225941;0;39,225941;0;0
08/12/06;47,013756;0;47,013756;0;0;23,506878;0;23,506878;0;0
09/12/06;0;0;0;0;0;0;0;0;0;0
10/12/06;0;0;0;0;0;0;0;0;0;0
11/12/06;-13,063926;0;-13,063926;0;0;-5,22557;0;-5,22557;0;0
12/12/06;219,799389;0;219,799389;0;0;209,332752;0;209,332752;0;0
13/12/06;93,807001;0;93,807001;0;0;101,624251;0;101,624251;0;0
14/12/06;-25,947068;0;-25,947068;0;0;-2,594707;0;-2,594707;0;0
15/12/06;64,923823;0;64,923823;0;0;88,296399;0;88,296399;0;0
16/12/06;0;0;0;0;0;0;0;0;0;0
17/12/06;0;0;0;0;0;0;0;0;0;0
18/12/06;0;0;0;0;0;5,181795;0;5,181795;0;0
19/12/06;12,979147;0;12,979147;0;0;-18,170806;0;-18,170806;0;0
20/12/06;-106,659729;0;-106,659729;0;0;-109,261186;0;-109,261186;0;0
21/12/06;151,567944;0;151,567944;0;0;169,860627;0;169,860627;0;0
22/12/06;-90,979984;0;-90,979984;0;0;-114,374838;0;-114,374838;0;0
23/12/06;0;0;0;0;0;0;0;0;0;0
24/12/06;0;0;0;0;0;0;0;0;0;0
25/12/06;0;0;0;0;0;0;0;0;0;0
26/12/06;-31,06126;0;-31,06126;0;0;-54,357204;0;-54,357204;0;0
27/12/06;12,919897;0;12,919897;0;0;20,671835;0;20,671835;0;0
28/12/06;-38,739669;0;-38,739669;0;0;-18,078512;0;-18,078512;0;0
29/12/06;121,467953;0;121,467953;0;0;121,467953;0;121,467953;0;0
30/12/06;0;0;0;0;0;0;0;0;0;0
31/12/06;0;0;0;0;0;0;0;0;0;0
01/01/07;0;0;0;0;0;0;0;0;0;0
02/01/07;56,740028;0;56,740028;0;0;74,793673;0;74,793673;0;0
03/01/07;115,840055;0;115,840055;0;0;151,879183;0;151,879183;0;0
04/01/07;-104,88616;0;-104,88616;0;0;-125,351752;0;-125,351752;0;0
05/01/07;-20,397756;0;-20,397756;0;0;-10,198878;0;-10,198878;0;0
06/01/07;0;0;0;0;0;0;0;0;0;0
07/01/07;0;0;0;0;0;0;0;0;0;0
08/01/07;97,103918;0;97,103918;0;0;40,88586;0;40,88586;0;0
09/01/07;91,914894;0;91,914894;0;0;30,638298;0;30,638298;0;0
10/01/07;33,160446;0;33,160446;0;0;20,406428;0;20,406428;0;0
11/01/07;63,878716;0;63,878716;0;0;76,654459;0;76,654459;0;0
12/01/07;186;1;186;1;0;186;1;186;1;0
13/01/07;0;0;0;0;0;0;0;0;0;0
14/01/07;0;0;0;0;0;0;0;0;0;0
15/01/07;-2,566955;0;-2,566955;0;0;7,700864;0;7,700864;0;0
16/01/07;161,718148;0;161,718148;0;0;187,387696;0;187,387696;0;0
17/01/07;30,630477;0;30,630477;0;0;45,945716;0;45,945716;0;0
18/01/07;53,685556;0;53,685556;0;0;30,677461;0;30,677461;0;0
19/01/07;-25,568908;0;-25,568908;0;0;-46,024035;0;-46,024035;0;0
20/01/07;0;0;0;0;0;0;0;0;0;0
21/01/07;0;0;0;0;0;0;0;0;0;0
22/01/07;58,783438;0;58,783438;0;0;-97,120463;0;-97,120463;0;0
