tpa = 404, tpv=470;;;;;;;;;;
dP = -23, sl=40;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
date;gain (18h);isTp;gain sl;isTp;isSl;gain heure (16h);isTp;gain heure SL (17h);isTp;isSl
13/09/13;113,267378;1;113,267378;1;0;111,144442;1;0;0;0
14/09/13;0;0;0;0;0;0;0;0;0;0
15/09/13;0;0;0;0;0;0;0;0;0;0
16/09/13;-6,444299;0;-6,444299;0;0;-2,864133;0;0;0;0
17/09/13;-42,208683;0;-60;0;1;-15,38113;0;0;0;0
18/09/13;118,883433;1;118,883433;1;0;127,052722;1;0;0;0
19/09/13;-144,089815;0;-60;0;1;-131,933354;0;0;0;0
20/09/13;-43,070717;0;-60;0;1;-77,954438;0;0;0;0
21/09/13;0;0;0;0;0;0;0;0;0;0
22/09/13;0;0;0;0;0;0;0;0;0;0
23/09/13;129,206522;1;129,206522;1;0;131,817374;0;0;0;0
24/09/13;-30,64861;0;-60;0;1;-52,74412;0;0;0;0
25/09/13;31,692899;0;-60;0;1;84,395698;0;0;0;0
26/09/13;-48,536182;0;-60;0;1;-60,313344;0;0;0;0
27/09/13;115,900898;1;115,900898;1;0;77,289154;0;0;0;0
28/09/13;0;0;0;0;0;0;0;0;0;0
29/09/13;0;0;0;0;0;0;0;0;0;0
30/09/13;112,547719;1;112,547719;1;0;138,614257;1;0;0;0
31/9/2013;0;0;0;0;0;0;0;0;0;0
01/10/13;32,660972;0;32,660972;0;0;54,55459;0;0;0;0
02/10/13;-86,54226;0;-60;0;1;-32,318686;0;0;0;0
03/10/13;-176,380094;0;-60;0;1;-110,192837;0;0;0;0
04/10/13;-46,922211;0;-60;0;1;-74,293501;0;0;0;0
05/10/13;0;0;0;0;0;0;0;0;0;0
06/10/13;0;0;0;0;0;0;0;0;0;0
07/10/13;80,856798;0;80,856798;0;0;83,693879;0;0;0;0
08/10/13;-7,467198;0;-60;0;1;15,645557;0;0;0;0
09/10/13;-104,445444;0;-60;0;1;-120,076735;0;0;0;0
10/10/13;6,726696;0;-60;0;1;-15,931647;0;0;0;0
11/10/13;-129,69372;0;-60;0;1;-104,88891;0;0;0;0
12/10/13;0;0;0;0;0;0;0;0;0;0
13/10/13;0;0;0;0;0;0;0;0;0;0
14/10/13;-2,827821;0;-2,827821;0;0;4,948687;0;0;0;0
15/10/13;109,756711;1;109,756711;1;0;117,654015;1;0;0;0
16/10/13;-101,512032;0;-60;0;1;-47,561582;0;0;0;0
17/10/13;100,137999;0;100,137999;0;0;39,630586;0;0;0;0
18/10/13;-14,900134;0;-14,900134;0;0;13,835838;0;0;0;0
19/10/13;0;0;0;0;0;0;0;0;0;0
20/10/13;0;0;0;0;0;0;0;0;0;0
21/10/13;-21,279866;0;-21,279866;0;0;-1,063993;0;0;0;0
22/10/13;-61,582747;0;-60;0;1;-58,397433;0;0;0;0
23/10/13;-17,957957;0;-17,957957;0;0;-5,281752;0;0;0;0
24/10/13;-26,752713;0;-60;1;1;-82,018187;0;0;0;0
25/10/13;-57,39504;0;-60;0;1;-3,521168;0;0;0;0
26/10/13;0;0;0;0;0;0;0;0;0;0
27/10/13;0;0;0;0;0;0;0;0;0;0
28/10/13;-53,834696;0;-60;0;1;-18,64862;0;0;0;0
29/10/13;-28,398467;0;-60;0;1;-85,1954;0;0;0;0
30/10/13;-5,253082;0;-5,253082;0;0;-9,805753;0;0;0;0
31/10/13;108,858401;1;108,858401;1;0;76,305633;1;0;0;0
01/11/13;17,013434;0;-60;0;1;12,760075;0;0;0;0
02/11/13;0;0;0;0;0;0;0;0;0;0
03/11/13;0;0;0;0;0;0;0;0;0;0
04/11/13;-24,450167;0;-24,450167;0;0;9,921807;0;0;0;0
05/11/13;106,474485;1;106,474485;1;0;91,857575;1;0;0;0
06/11/13;-43,923865;0;-43,923865;0;0;-12,855765;0;0;0;0
07/11/13;131,424457;1;131,424457;1;0;109,472283;1;0;0;0
08/11/13;-62,642506;0;-60;1;1;-59,402376;0;0;0;0
09/11/13;0;0;0;0;0;0;0;0;0;0
10/11/13;0;0;0;0;0;0;0;0;0;0
11/11/13;-136,471377;0;-60;0;1;-118,514617;0;0;0;0
12/11/13;-157,631359;0;-60;0;1;-160,133445;0;0;0;0
13/11/13;167,104895;1;167,104895;1;0;150,731466;1;0;0;0
14/11/13;51,133519;0;-60;0;1;76,52149;0;0;0;0
15/11/13;31,940473;0;31,940473;0;0;29,787183;0;0;0;0
16/11/13;0;0;0;0;0;0;0;0;0;0
17/11/13;0;0;0;0;0;0;0;0;0;0
18/11/13;-77,062773;0;-60;0;1;-93,192191;0;0;0;0
19/11/13;-23,242232;0;-23,242232;0;0;17,163494;0;0;0;0
20/11/13;144,278391;1;144,278391;1;0;81,532428;0;0;0;0
21/11/13;-21,604234;0;-60;0;1;38,527551;0;0;0;0
22/11/13;103,129188;1;103,129188;1;1;107,164472;1;0;0;0
23/11/13;0;0;0;0;0;0;0;0;0;0
24/11/13;0;0;0;0;0;0;0;0;0;0
25/11/13;-35,202414;0;-35,202414;0;0;-15,086749;0;0;0;0
26/11/13;0;0;0;0;0;15,761194;0;0;0;0
27/11/13;113,286325;1;113,286325;1;0;99,859743;1;0;0;0
28/11/13;102,384395;1;102,384395;1;0;111,98345;1;0;0;0
29/11/13;71,318797;0;71,318797;0;0;-5,402939;0;0;0;0
30/11/13;0;0;0;0;0;0;0;0;0;0
31/11/2013;0;0;0;0;0;0;0;0;0;0
01/12/13;0;0;0;0;0;0;0;0;0;0
02/12/13;-23,532819;0;-60;0;1;-47,427682;0;0;0;0
03/12/13;-67,119776;0;-60;0;1;-41,360294;0;0;0;0
04/12/13;-7,602452;0;-60;0;1;36,926196;0;0;0;0
05/12/13;-228,632659;0;-60;0;1;-169,397657;0;0;0;0
06/12/13;-79,654591;0;-60;0;1;6,099676;0;0;0;0
07/12/13;0;0;0;0;0;0;0;0;0;0
08/12/13;0;0;0;0;0;0;0;0;0;0
09/12/13;36,900369;0;36,900369;0;0;-8,598144;0;0;0;0
10/12/13;-72,494976;0;-60;0;1;-89,362618;0;0;0;0
11/12/13;-143,232275;0;-60;0;1;-125,328241;0;0;0;0
12/12/13;-21,032868;0;-21,032868;0;0;3,564893;0;0;0;0
13/12/13;-5,699968;0;-60;0;1;-37,762288;0;0;0;0
14/12/13;0;0;0;0;0;0;0;0;0;0
15/12/13;0;0;0;0;0;0;0;0;0;0
16/12/13;-39,537424;0;-60;0;1;-60,909005;0;0;0;0
17/12/13;-54,719886;0;-60;0;1;-56,141182;0;0;0;0
18/12/13;132,145;1;132,145;1;0;116,447735;1;0;0;0
19/12/13;-50,625943;0;-60;0;1;-0,718098;0;0;0;0
20/12/13;-73,383055;0;-60;0;1;-62,95115;0;0;0;0
21/12/13;0;0;0;0;0;0;0;0;0;0
22/12/13;0;0;0;0;0;0;0;0;0;0
23/12/13;-46,994954;0;-60;0;1;-67,0844;0;0;0;0
24/12/13;69,872438;0;69,872438;0;0;87,071807;0;0;0;0
25/12/13;0;0;0;0;0;0;0;0;0;0
26/12/13;73,249551;0;73,249551;0;0;70,017953;0;0;0;0
27/12/13;25,49921;0;-60;0;1;20,112053;0;0;0;0
28/12/13;0;0;0;0;0;0;0;0;0;0
29/12/13;0;0;0;0;0;0;0;0;0;0
30/12/13;-71,929509;0;-60;1;1;76,964575;0;0;0;0
31/12/13;95,324884;0;95,324884;0;0;63,310112;0;0;0;0
01/01/14;0;0;0;0;0;0;0;0;0;0
02/01/14;128,852041;1;128,852041;1;0;73,521423;0;0;0;0
03/01/14;53,511383;0;-60;0;1;23,863184;0;0;0;0
04/01/14;0;0;0;0;0;0;0;0;0;0
05/01/14;0;0;0;0;0;0;0;0;0;0
06/01/14;-12,282054;0;-60;0;1;26,731529;0;0;0;0
07/01/14;56,68484;0;56,68484;0;0;-2,888399;0;0;0;0
08/01/14;128,18573;1;128,18573;1;0;104,567603;1;0;0;0
09/01/14;-9,086283;0;-60;0;1;-35,254779;0;0;0;0
10/01/14;-116,902448;0;-60;0;1;-82,049544;0;0;0;0
11/01/14;0;0;0;0;0;0;0;0;0;0
12/01/14;0;0;0;0;0;0;0;0;0;0
13/01/14;-123,302036;0;-60;0;1;-158,014632;0;0;0;0
14/01/14;59,409506;0;59,409506;0;0;22,323572;0;0;0;0
15/01/14;16,240602;0;-60;0;1;-7,93985;0;0;0;0
16/01/14;4,324636;0;4,324636;0;0;-12,613522;0;0;0;0
17/01/14;149,73209;1;149,73209;1;0;142,413799;1;0;0;0
18/01/14;0;0;0;0;0;0;0;0;0;0
19/01/14;0;0;0;0;0;0;0;0;0;0
20/01/14;36,737069;0;36,737069;0;0;9,457067;0;0;0;0
21/01/14;35,665328;0;35,665328;0;0;87,343661;0;0;0;0
22/01/14;139,967651;1;139,967651;1;0;129,498573;1;0;0;0
23/01/14;-147,559591;0;-60;0;1;-126,322727;0;0;0;0
24/01/14;-265,699895;0;-60;0;1;-271,904426;0;0;0;0
25/01/14;0;0;0;0;0;0;0;0;0;0
26/01/14;0;0;0;0;0;0;0;0;0;0
27/01/14;132,938904;0;-60;0;1;151,774934;0;0;0;0
28/01/14;33,543588;0;33,543588;0;0;40,835673;0;0;0;0
29/01/14;-26,570898;0;-26,570898;0;0;-12,739472;0;0;0;0
30/01/14;94,609674;0;-60;0;1;76,051623;0;0;0;0
31/01/14;79,122963;0;79,122963;0;0;139,650206;0;0;0;0
01/02/14;0;0;0;0;0;0;0;0;0;0
02/02/14;0;0;0;0;0;0;0;0;0;0
03/02/14;-259,806605;0;-60;0;1;-127,349024;0;0;0;0
04/02/14;66,8417;0;66,8417;0;0;56,725118;0;0;0;0
05/02/14;-38,412756;0;-60;0;1;-76,825512;0;0;0;0
06/02/14;-119,428192;0;-60;0;1;-167,199469;0;0;0;0
07/02/14;25,276233;0;-60;0;1;73,662165;0;0;0;0
08/02/14;0;0;0;0;0;0;0;0;0;0
